"","ID","DOB","SEX","STATUS","NEUTER","ISTART","NSTART","IEND","NEND","HD","ED","CCL","LSA","MCT","OSA","HSA","PYO","UI","MC"
"1164","GR661xy",1991-07-01,"Male","intact",NA,2002-10-08,NA,2003-01-05,NA,NA,NA,NA,"37507",NA,NA,NA,NA,NA,NA
"1165","GR662xy",1992-01-27,"Male","intact",NA,2002-09-10,NA,2003-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166","GR663xy",1993-07-01,"Male","intact",NA,2003-04-22,NA,2003-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","GR664xy",1993-04-01,"Male","intact",NA,2003-04-25,NA,2003-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168","GR665xy",1991-08-19,"Male","intact",NA,2003-02-06,NA,2003-07-10,NA,NA,NA,NA,NA,NA,"37658",NA,NA,NA,NA
"1169","GR666xy",1993-07-01,"Male","intact",NA,2003-11-05,NA,2003-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","GR667xy",1992-08-01,"Male","intact",NA,2003-10-16,NA,2003-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","GR668xy",1994-02-23,"Male","intact",NA,2004-02-24,NA,2004-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","GR669xy",1993-08-09,"Male","intact",NA,2004-02-09,NA,2004-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","GR670xy",1992-07-01,"Male","intact",NA,2004-06-09,NA,2004-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","GR671xy",1992-07-01,"Male","intact",NA,2002-05-29,NA,2004-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175","GR672xy",1994-07-01,"Male","intact",NA,2004-09-09,NA,2004-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","GR673xy",1995-01-01,"Male","intact",NA,2004-03-10,NA,2004-10-30,NA,NA,NA,NA,"38056",NA,NA,NA,NA,NA,NA
"1177","GR595xx",1993-05-01,"Female","intact",NA,2004-11-02,NA,2004-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"invalid"
"1178","GR675xy",1995-01-01,"Male","intact",NA,2005-01-01,NA,2005-01-06,NA,NA,NA,NA,"invalid",NA,NA,NA,NA,NA,NA
"1179","GR676xy",1994-07-01,"Male","intact",NA,2004-12-16,NA,2005-01-26,NA,NA,NA,NA,"38261",NA,NA,NA,NA,NA,NA
"1180","GR678xy",1993-11-26,"Male","intact",NA,2005-06-23,NA,2005-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","GR597xx",1995-10-01,"Female","intact",NA,2005-05-10,NA,2005-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182","GR598xx",1994-05-01,"Female","intact",NA,2005-08-29,NA,2005-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","GR599xx",1994-03-01,"Female","intact",NA,2004-11-17,NA,2005-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","GR679xy",1994-09-15,"Male","intact",NA,2005-12-07,NA,2005-12-07,NA,NA,NA,NA,NA,NA,NA,"invalid",NA,NA,NA
"1185","GR600xx",1995-07-01,"Female","intact",NA,2006-02-25,NA,2006-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","GR682xy",1995-10-01,"Male","intact",NA,2006-02-21,NA,2006-04-28,NA,NA,NA,NA,NA,NA,NA,"invalid",NA,NA,NA
"1187","GR683xy",1994-09-01,"Male","intact",NA,2006-05-08,NA,2006-05-08,NA,NA,NA,NA,NA,NA,NA,"38815",NA,NA,NA
"1188","GR601xx",1996-03-01,"Female","intact",NA,2006-05-04,NA,2006-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","GR602xx",1995-02-07,"Female","intact",NA,2006-06-08,NA,2006-06-22,NA,NA,NA,NA,NA,"38862",NA,NA,NA,NA,NA
"1190","GR685xy",1996-01-10,"Male","intact",NA,2006-06-26,NA,2006-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","GR686xy",1996-06-01,"Male","intact",NA,2006-07-31,NA,2006-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","GR687xy",1994-10-04,"Male","intact",NA,2006-08-12,NA,2006-08-23,NA,NA,NA,NA,"38933",NA,NA,"38899",NA,NA,NA
"1193","GR688xy",1996-07-01,"Male","intact",NA,2006-09-01,NA,2006-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","GR603xx",1995-07-01,"Female","intact",NA,2006-09-02,NA,2006-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","GR689xy",1996-08-01,"Male","intact",NA,2006-07-05,NA,2006-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","GR690xy",1996-07-01,"Male","intact",NA,2006-10-09,NA,2006-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","GR691xy",1996-07-01,"Male","intact",NA,2006-08-29,NA,2006-10-27,NA,NA,NA,NA,"38948",NA,NA,NA,NA,NA,NA
"1198","GR692xy",1996-05-24,"Male","intact",NA,2006-11-02,NA,2006-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199","GR693xy",1995-06-01,"Male","intact",NA,2006-11-29,NA,2006-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1200","GR695xy",1997-03-25,"Male","intact",NA,2007-05-14,NA,2007-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201","GR697xy",1996-04-02,"Male","intact",NA,2007-07-31,NA,2008-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1202","GR698xy",1998-11-01,"Male","intact",NA,2008-10-20,NA,2008-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203","GR604xx",1997-10-01,"Female","intact",NA,2008-05-27,NA,2008-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","GR605xx",1999-04-01,"Female","intact",NA,2009-04-09,NA,2009-04-10,NA,NA,NA,NA,NA,NA,NA,NA,"39859",NA,NA
"1205","GR699xy",1997-06-01,"Male","intact",NA,2009-02-24,NA,2009-05-18,NA,"invalid",NA,NA,NA,NA,NA,"39783",NA,NA,NA
"1206","GR701xy",1998-06-18,"Male","intact",NA,2009-07-09,NA,2009-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","GR702xy",1998-12-08,"Male","intact",NA,2009-09-04,NA,2009-09-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","GR703xy",1998-07-01,"Male","intact",NA,2009-10-12,NA,2009-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","GR705xy",2000-06-20,"Male","intact",NA,2010-01-11,NA,2010-01-13,NA,"40144",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","GR706xy",1998-07-01,"Male","intact",NA,2010-04-06,NA,2010-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211","GR611xx",2000-07-01,"Female","intact",NA,2010-04-01,NA,2010-05-26,NA,NA,NA,NA,"40210",NA,NA,NA,NA,NA,NA
"1212","GR613xx",2001-05-19,"Female","intact",NA,2010-06-09,NA,2010-06-10,NA,NA,NA,NA,NA,NA,NA,NA,"40335",NA,NA
"1213","GR709xy",2001-07-01,"Male","intact",NA,2010-07-22,NA,2010-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","GR710xy",2000-07-01,"Male","intact",NA,2010-08-17,NA,2010-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","GR717xy",2000-07-01,"Male","intact",NA,2010-11-08,NA,2011-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","GR719xy",2001-04-01,"Male","intact",NA,2011-04-01,NA,2011-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","GR720xy",2001-06-23,"Male","intact",NA,2011-06-23,NA,2011-06-25,NA,NA,NA,NA,NA,NA,NA,"40717",NA,NA,NA
"1218","GR721xy",2001-08-05,"Male","intact",NA,2011-07-05,NA,2011-08-08,NA,NA,NA,NA,NA,NA,NA,"invalid",NA,NA,NA
"1219","GR722xy",2001-03-19,"Male","intact",NA,2011-08-11,NA,2011-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","GR725xy",2000-07-01,"Male","intact",NA,2011-11-22,NA,2011-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","GR625xx",2002-03-09,"Female","intact",NA,2012-01-24,NA,2012-01-26,NA,NA,NA,NA,NA,NA,NA,NA,"invalid",NA,NA
"1222","GR727xy",2002-07-01,"Male","intact",NA,2012-02-21,NA,2012-02-24,NA,NA,NA,"41142",NA,NA,NA,NA,NA,NA,NA
"1223","GR729xy",2000-11-14,"Male","intact",NA,2012-08-13,NA,2012-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","GR732xy",2002-11-01,"Male","intact",NA,2012-10-25,NA,2012-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","GR733xy",2002-10-15,"Male","intact",NA,2012-11-01,NA,2012-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","GR734xy",2001-10-06,"Male","intact",NA,2012-09-14,NA,2012-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","GR635xx",1991-07-30,"Female","intact",NA,2001-07-19,NA,2001-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","GR636xx",1994-07-01,"Female","intact",NA,2003-06-15,NA,2003-06-16,NA,NA,NA,NA,"invalid",NA,NA,NA,NA,NA,NA
"1229","GR637xx",1996-07-01,"Female","intact",NA,2005-12-05,NA,2005-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","GR638xx",2000-05-05,"Female","intact",NA,2009-08-18,NA,2010-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","GR737xy",1991-07-01,"Male","intact",NA,2000-05-09,NA,2000-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","GR738xy",1992-02-20,"Male","intact",NA,2001-04-11,NA,2001-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","GR739xy",1991-10-01,"Male","intact",NA,2001-04-17,NA,2001-05-08,NA,"invalid",NA,NA,NA,"36861",NA,"36986",NA,NA,NA
"1234","GR740xy",1992-07-01,"Male","intact",NA,2001-08-10,NA,2001-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","GR741xy",1992-07-01,"Male","intact",NA,2001-08-16,NA,2001-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","GR742xy",1993-03-14,"Male","intact",NA,2002-08-12,NA,2002-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","GR743xy",1995-07-01,"Male","intact",NA,2004-01-05,NA,2004-01-10,NA,NA,NA,NA,"37626",NA,NA,NA,NA,NA,NA
"1238","GR744xy",1995-03-01,"Male","intact",NA,2004-05-20,NA,2004-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","GR745xy",1996-12-25,"Male","intact",NA,2006-01-04,NA,2006-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","GR746xy",1996-05-16,"Male","intact",NA,2006-03-23,NA,2006-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","GR747xy",1997-01-01,"Male","intact",NA,2006-08-01,NA,2006-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","GR748xy",1996-07-01,"Male","intact",NA,2006-08-29,NA,2006-10-27,NA,NA,NA,NA,"38948",NA,NA,NA,NA,NA,NA
"1243","GR749xy",1998-07-01,"Male","intact",NA,2007-05-03,NA,2007-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","GR750xy",1997-11-20,"Male","intact",NA,2007-04-30,NA,2007-06-08,NA,NA,NA,NA,NA,"38169",NA,NA,NA,NA,NA
"1245","GR751xy",1998-11-28,"Male","intact",NA,2008-01-10,NA,2008-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","GR752xy",1999-07-01,"Male","intact",NA,2008-11-24,NA,2008-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","GR753xy",2002-07-01,"Male","intact",NA,2010-03-27,NA,2011-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
